S0410	-32.4885	-151.9995
S0411	-32.49567	-151.00067
S0412	-32.49567	-151.00067
S0413	-32.49567	-151.00067
S0414	-32.49567	-151.00067
S0415	-31.5988	178
S0416	-31.5988	178
S0417	-31.5988	178
S0418	-31.5988	178
S0419	-31.5988	178
S0420	-32.4995	-179.125
S0421	-32.4995	-179.125
S0422	-32.4995	-179.125
S0423	-32.4995	-179.125
S0424	-32.4995	-179.125
S0425	-32.4995	-179.125
S0426	-32.49667	-170.99533
S0427	-32.49667	-170.99533
S0428	-32.49667	-170.99533
S0429	-32.49667	-170.99533
S0430	-32.49667	-170.99533
S0431	-32.49367	-169.99517
S0432	-32.49367	-169.99517
S0433	-32.49367	-169.99517
S0434	-32.49367	-169.99517
S0435	-32.49367	-169.99517
S0436	-32.49367	-169.99517
S0437	-32.4875	-169.991
S0438	-32.4875	-169.991
S0439	-32.499	-169.00233
S0440	-32.499	-169.00233
S0441	-32.499	-169.00233
S0442	-32.499	-169.00233
S0443	-32.499	-169.00233
S0444	-32.495	-168.002
S0445	-32.495	-168.002
S0446	-32.495	-168.002
S0447	-34.62898	17.06995
S0448	-34.62898	17.06995
S0449	-34.62898	17.06995
S0450	-34.62898	17.06995
S0451	-34.62898	17.06995
S0452	-34.62898	17.06995
S0453	-35.36689	14.90645
S0454	-35.36689	14.90645
S0455	-35.36689	14.90645
S0456	-35.36689	14.90645
S0457	-35.36689	14.90645
S0458	-35.36689	14.90645
S0459	-36.4495	13.21958
S0460	-36.4495	13.21958
S0461	-36.4495	13.21958
S0462	-36.4495	13.21958
S0463	-36.4495	13.21958
S0464	-36.4495	13.21958
S0465	-38.42539	10.08884
S0466	-38.42539	10.08884
S0467	-38.42539	10.08884
S0468	-38.42539	10.08884
S0469	-38.42539	10.08884
S0470	-38.42539	10.08884
S0471	-40.06269	5.52721
S0472	-40.06269	5.52721
S0473	-40.06269	5.52721
S0474	-40.06269	5.52721
S0475	-40.06269	5.52721
S0476	-40.06269	5.52721
S0477	-40.01935	0.88755
S0478	-40.01935	0.88755
S0479	-40.01935	0.88755
S0480	-40.01935	0.88755
S0481	-40.01935	0.88755
S0482	-40.01935	0.88755
S0483	-34.89531	16.07692
S0484	-34.89531	16.07692
S0485	-34.89531	16.07692
S0486	-34.89531	16.07692
S0487	-34.89531	16.07692
S0488	-34.89531	16.07692
S0489	-36.48458	13.276
S0490	-36.48458	13.276
S0491	-36.48458	13.276
S0492	-36.48458	13.276
S0493	-36.48458	13.276
S0494	-36.48458	13.276
S0495	-39.25553	7.72506
S0496	-39.25553	7.72506
S0497	-39.25553	7.72506
S0498	-39.25553	7.72506
S0499	-39.25553	7.72506
S0500	-39.25553	7.72506
S0501	22.75	-158
S0502	22.75	-158
S0503	22.75	-158
S0504	22.75	-158
S0505	22.75	-158
S0506	22.75	-158
S0507	22.75	-158
S0508	22.75	-158
S0509	22.75	-158
S0510	22.75	-158
S0511	22.75	-158
S0512	22.75	-158
S0513	22.75	-158
S0514	22.75	-158
S0515	22.75	-158
S0516	22.75	-158
S0517	22.75	-158
S0518	22.75	-158
S0519	22.75	-158
S0520	22.75	-158
S0521	22.75	-158
S0522	22.75	-158
S0523	22.75	-158
S0524	22.75	-158
S0525	22.75	-158
S0526	22.75	-158
S0527	22.75	-158
S0528	22.75	-158
S0529	22.75	-158
S0530	22.75	-158
S0531	22.75	-158
S0532	22.75	-158
S0533	22.75	-158
S0534	22.75	-158
S0535	22.75	-158
S0536	22.75	-158
S0537	22.75	-158
S0538	22.75	-158
