sampleID	pro_HLI	pro_HLII	pro_HLIII_HLIV	pro_LLI	pro_LLII_LLIII	pro_LLIV	pro_LLVII	pro	pro_LLVIIa	pro_LLVIIb	pro_LLVIIc	pro_LLVIId	pro_LLVIIe	pro_LLVIIf	pel_Ia	pel_Ib	pel_Ic	pel_IIa	pel_IIb	pel_IIIa	pel_IIIb	pel_IV	pel_V	sar11	bacteria	archaea	eukaryotes	viruses
S0118	0.09900497512437811	0.2530679933665008	0.022388059701492536	0.12296849087893864	0.1478441127694859	0.10845771144278607	0.1771144278606965	0.0011114304912200217	0.3553370786516854	0.13717228464419476	0.21207865168539325	0.08848314606741572	0.07865168539325842	0.014044943820224719	0.20963500208267	0.19727391563826502	0.18120508992814388	0.0580982262904954	0.19680404821981048	0.006074143051962216	0.0025440040704065125	0.0045962740207051	0.06316596773221504	0.17279675263234387	0.7917394910146006	0.19020151451296904	0.0039297269963609405	8.190118387622166e-4
S0119	0.14	0.2379207920792079	0.01772277227722772	0.12287128712871287	0.10396039603960396	0.12217821782178218	0.18465346534653465	0.0010484727644666143	0.3131367292225201	0.13404825737265416	0.26005361930294907	0.08900804289544235	0.06756032171581769	0.012332439678284183	0.1365236629702778	0.17234775002011649	0.25186326521344593	0.04737692889278029	0.2325394821018986	0.006815706638601836	0.0027963916191107475	0.004268679856181021	0.06499738286425391	0.1303001466097114	0.8068829434139249	0.17313129713001862	0.004256799423734454	6.915767878095629e-4
S0120	0.1512201210759533	0.24446108718716844	0.020595394120951134	0.11901641390501154	0.0961742495163203	0.11957810647194658	0.17306372090120453	0.0010970518793320986	0.3281644428416877	0.143166245943022	0.23043635052289937	0.09412188965019834	0.07825459790840245	0.011179228272628922	0.14005056642567962	0.17864428391309264	0.24644244007232463	0.047792493327645166	0.22781352941679486	0.006770694276454497	0.0028138382121414528	0.004141658202507038	0.06183603062109671	0.14412056054469313	0.8044070771109091	0.17560840745833695	0.0037307843041132155	6.436612817575397e-4
S0122	0.014578474282137092	0.7167112620810431	0.017476735985461806	0.019912754992881462	0.002822321831854597	0.0061498088956625785	0.005002126316401163	0.09090445780344461	0.16026402640264026	0.14983498349834984	0.4192739273927393	0.10732673267326732	0.06587458745874587	0.014521452145214522	0.3491944250261434	0.2678204986438585	0.006707758901045817	0.1521407963728274	0.0162468011877208	0.009397491701902618	7.808375827941868e-4	0.03473694820742893	0.09493615688260512	0.22094452980157891	0.8312086760333074	0.11585756807302341	0.025942859509693546	0.014474482352083123
S0123	0.01456699680874651	0.7180312050282796	0.02012906183126299	0.01494649273518575	0.0026157815498547205	0.005973946815763447	0.004825494154351041	0.09739138578490415	0.16245052486663225	0.14937188091550507	0.42195835484426086	0.10135949062123559	0.06590948201686457	0.013766993632765444	0.3477293405045519	0.26771227196995206	0.0065858595210052835	0.15273241616581906	0.01650164801330537	0.00954547040014239	8.175684640242167e-4	0.03482750381157068	0.0979263164791877	0.24809320233070525	0.8503658073726948	0.09918971056724465	0.021686409069069306	0.016993101650073787
S0124	0.014713540317925471	0.7128755013197458	0.016667498472145974	0.019855981513201695	0.0026583247563202305	0.00534772450979192	0.004351441267784551	0.09605501712614371	0.17139147370698982	0.13352088292577363	0.43886604631032244	0.08807617398831422	0.07357714780350573	0.01428262280891582	0.3406828897924151	0.2621691127635878	0.006792428509336249	0.15851619784343146	0.01702115619048667	0.009850278904565673	7.969824703155469e-4	0.038239831989178644	0.09655906355345717	0.23016346811013266	0.8376359445320621	0.11267454031490975	0.022489754524670367	0.014812567590107179
S0125	0.0158102325477531	0.6815371431602042	0.012223341865573945	0.04545720992940664	0.007740426351504122	0.015271501106772105	0.011330108388299757	0.03765475939093401	0.20645479182064547	0.11727026361172703	0.42498152254249816	0.08253264350825326	0.0625769894062577	0.012811037201281104	0.2984755562709455	0.27586436086037297	0.0068133356724173165	0.17184219140820692	0.016656930531014264	0.011339734465739352	8.369158092537297e-4	0.04290289968042567	0.10714466571294737	0.2324660504477434	0.8729992075923979	0.09681656893919861	0.008751799839458367	0.010425956662167703
S0126	0.016818467483983527	0.18957123694997607	0.015580298098659589	0.15926422722284234	0.11600333930531194	0.10545075931675563	0.22927707792025065	0.01478199438858527	0.3495888393405065	0.1753058135253447	0.18622918627009777	0.09597839872356094	0.0573579347870556	0.012518921572638383	0.22929119285257737	0.28535431577616543	0.03655099632655068	0.17076798269334775	0.09915328046750438	0.00800362428269405	0.001535579077493626	0.010390839555252752	0.07089300639868515	0.15792714589470314	0.8289245065747284	0.14155032837244708	0.008153536737295802	0.010609414614497749
S0127	0.02780343617217809	0.15007851468686495	0.01461758728985775	0.1481156475152411	0.13107334195455386	0.14190375023092555	0.2952152226122298	0.006046310178616358	0.3568523153942428	0.1666145181476846	0.1876564455569462	0.08721839799749687	0.06351689612015018	0.013454317897371715	0.18887780212905383	0.2476554472616693	0.08988887503043909	0.13120982286921384	0.18006877750654812	0.006464966828810529	0.002172806949814594	0.0038407703714262525	0.05693051175295531	0.14105087730419236	0.8129792095954597	0.16483232324134947	0.005513921006459878	0.005957927711798878
S0128	0.04555195340403319	0.1942963899115336	0.011813835925050828	0.25023352931479753	0.0728611462168251	0.22396834990933567	0.13346887191603934	0.0026876178481808257	0.33264717990942777	0.1560312885961301	0.2165500205846027	0.09304240428159737	0.07739810621655002	0.011939069575957185	0.1564879225591118	0.21819376651001518	0.13428289789406786	0.09644875248055547	0.2251728282439613	0.006554286875429639	0.002438402241254826	0.0033819860872723183	0.058556241055949226	0.1366324129163969	0.8216779808796495	0.16161179686872362	0.003971690445023085	0.0026997275609975096
S0129	0.09479819641482459	0.2499725063235456	0.017925877048278895	0.18662707577257232	0.08786978994831189	0.1585835257890685	0.13570878697899483	0.0011501157135555423	0.28363047001620745	0.13452188006482982	0.23987034035656402	0.1166936790923825	0.08427876823338736	0.009724473257698542	0.13173109907012256	0.20136862761009328	0.16213193120161115	0.08074091423807961	0.2537060466008388	0.006718650294528809	0.0025626035092637333	0.0028521528082593476	0.05715463407976806	0.13716442151886357	0.8347847963126478	0.15076470109829537	0.0035066323592448977	9.531806903502218e-4
S0130	0.017828983172925295	0.698949242994342	0.03195398555667531	0.014814456233616304	0.00275781539946516	0.007120444653725471	0.005691661569108947	0.0648694031501816	0.15515463917525774	0.15025773195876288	0.4097938144329897	0.11237113402061856	0.07087628865979381	0.014690721649484536	0.3883156788070174	0.24963300141145855	0.00649813064026781	0.14092474737989533	0.014926997194508284	0.008104366615229425	7.667182329855349e-4	0.0324163047666253	0.08753792447825405	0.24574044721224353	0.8240385597163365	0.09660778295048403	0.052532113351573935	0.015516437618751768
S0131	0.0167376786835655	0.6963247061047827	0.026614988824891793	0.015869328885797822	0.00251186722215845	0.0063823034902800195	0.005129070811697739	0.07745301707316639	0.15639810426540285	0.1535018430753028	0.3907319641916798	0.12322274881516587	0.07161664033701948	0.016324381253291206	0.3796552552221531	0.2508350917665955	0.006526215090506823	0.1424463809081389	0.015672364515341673	0.008251021597234799	7.538954545812435e-4	0.035171781870290617	0.08942715755824482	0.21255421167287158	0.813592803930279	0.10701755285137997	0.052106173763323264	0.015250447128955662
S0132	0.016811810244744492	0.6934736649607793	0.02943694636014264	0.016476543818767717	0.002597622102092783	0.0063506665151964355	0.005031767186560527	0.06856243472660808	0.16024229074889867	0.15390969162995594	0.39069383259911894	0.11398678414096916	0.07819383259911894	0.013766519823788546	0.3697333240189035	0.2525325830767786	0.006665898374528179	0.14407524398095764	0.01522553304716676	0.008437271542474022	7.234998169002616e-4	0.03594405824662979	0.09183953610580006	0.21347304550270782	0.810545757983479	0.11573737620317948	0.047257674536122576	0.01391131224985954
S0133	0.018780179717018942	0.6900392768200425	0.03666205074200298	0.015137192467474315	0.004423824804928813	0.010916523628282626	0.0080073854794619	0.0628791766898417	0.1484294097342078	0.13703831549879186	0.4547808077321367	0.10286503279254401	0.062305833620987225	0.013634794615119088	0.3601762161406025	0.24998070829930605	0.007704858980130697	0.15540573155606693	0.020218030696625776	0.009527309003132972	7.733098746252895e-4	0.030370226617555743	0.09480187998033725	0.26464058477351027	0.8640444690931078	0.08410351233604385	0.020670262119532847	0.01992900628790029
S0134	0.02632515119174671	0.19784910926853297	0.04974961004843609	0.09774785868702625	0.1048901294365542	0.13759133076102126	0.2504446816079687	0.004764077580036843	0.3326048951048951	0.15920017482517482	0.19831730769230768	0.1048951048951049	0.06523164335664336	0.016499125874125876	0.3141843441559869	0.2279501439845244	0.04875513837902003	0.13445472730869842	0.11213822514343497	0.006084720054516278	0.0016416434019916027	0.007032599854916357	0.06178716669231277	0.14826550446970418	0.809626453452369	0.169025738769029	0.0054761535382822305	0.006042216118051816
S0135	0.026726973684210526	0.15218653250773995	0.026872097523219816	0.0835671439628483	0.10729489164086688	0.17330205108359134	0.30565499226006193	0.0049514187544087195	0.345176861596898	0.16182638284402945	0.19506211917385455	0.09575057371211522	0.06417662419878135	0.013215161826382844	0.21808201521815324	0.22903320632695287	0.09488507241624929	0.10507422524223546	0.1770698836591405	0.006423055615227199	0.00207695003787579	0.007177179553857112	0.061288681357196964	0.10592543889589494	0.8111524288227566	0.16731876794176717	0.005233936092877425	0.005164953478651917
S0136	0.06602586108250372	0.29883281840027465	0.028779036503032384	0.11242705115001717	0.10510355875958348	0.17152992333218903	0.11545943471793112	0.0017436996901785452	0.29137760158572845	0.1337958374628345	0.27601585728444006	0.0981169474727453	0.07135777998017839	0.010406342913776016	0.2196858500448743	0.2013534322068239	0.15760251295951108	0.06530332910104367	0.18485350574660891	0.006372447494094305	0.0024012991028146227	0.0068422016310824155	0.06735118699216276	0.1329485714342723	0.8028990828067799	0.17891298611315493	0.0036757564586873967	0.0020071801159573265
S0137	0.12788184438040345	0.25531340057636887	0.02287463976945245	0.12355907780979827	0.11617435158501441	0.14256123919308358	0.14030979827089338	0.0011115346545753906	0.3042362002567394	0.12901155327342748	0.2631578947368421	0.08793324775353016	0.0834403080872914	0.012195121951219513	0.14749216934002404	0.1688330680170638	0.2298084569735004	0.05404652574960551	0.2357331572914621	0.0068118733557006785	0.0028794823477634743	0.0043808521039371265	0.06245726040408852	0.14374893891684631	0.8109145816049023	0.17071226307815018	0.0029506119847139962	9.515713640484207e-4
S0138	0.025347886247390476	0.7107502590642267	0.015936981682724116	0.009055918597941384	0.0015203973425901589	0.0024883005688838937	0.001924477113223907	0.28603612361982833	0.19191522762951335	0.12146781789638933	0.38677394034536894	0.10478806907378337	0.0826138147566719	0.011185243328100471	0.3038295310596364	0.2925988006026702	0.002710695194816772	0.17964931550268923	0.006447668615036159	0.007944989285985497	6.460325129344073e-4	0.03965120847700311	0.10232571704656386	0.19629893198455228	0.8842052492540138	0.04896601085557897	0.013104987672756403	0.04063701992666738
S0139	0.02577653423440909	0.7020909740568141	0.017104594703543627	0.017281737761291053	0.0023625799615288857	0.002810885057559388	0.00250663479436677	0.27728325796188963	0.19349645846748229	0.13779781068898905	0.36381197681905986	0.10495814552479073	0.07952350289761752	0.011268512556342562	0.30273596279662196	0.29279938429444496	0.002952506170276567	0.18039148836578672	0.0074273983346019885	0.008189153928076544	6.39109567346452e-4	0.03866444103510996	0.10227159568668553	0.1988777863732577	0.8808522146091183	0.0495843698818262	0.013137433966537004	0.04301509345887458
S0140	0.01894715796333047	0.18613044637303397	0.015489766298391635	0.44986152661354817	0.05616095494801694	0.022222386777642843	0.04600870827285922	0.15883629513553554	0.2339696130818258	0.2094250949591193	0.23742998776797786	0.12079121869568016	0.05586493272387819	0.01149166291122127	0.2947866699700917	0.28066949729490664	0.01417609479788647	0.19035466148530603	0.04264754844924782	0.004796828711969497	0.0011315887179043033	0.020091024030997297	0.0713688886932706	0.16568155559923112	0.7959326927612008	0.10007978041156249	0.03874789801609887	0.04845222120168848
S0141	0.00953780914898085	0.07070036511925648	0.018411765104353658	0.12021839415267269	0.17904391592096083	0.11479918440893357	0.38662674515488776	0.023342501796665673	0.3941830924222514	0.16387209811651335	0.16881296539640822	0.08961892247043364	0.05445466491458607	0.010600087604029786	0.16657792358361745	0.277145721867727	0.08223263283551327	0.10420620743552529	0.21181327882790427	0.006006260681375117	0.002199611820578662	0.007349215482519044	0.05393933408335552	0.14729543508561932	0.7924276767946694	0.1739093310395045	0.010908073175880327	0.01134227726286978
S0142	0.11428230236446142	0.2630761882015763	0.01850967279675185	0.10663959875806066	0.08060663959875806	0.16133269644136614	0.17387150704561738	0.0010437447977909603	0.301510989010989	0.1346153846153846	0.260989010989011	0.08928571428571429	0.08173076923076923	0.012362637362637362	0.11457732881741806	0.17944635377231602	0.2060983551391386	0.0599137738531829	0.25275623508932643	0.0072204790733857	0.0028271208339694875	0.009804563068578971	0.07428410591005352	0.1200065960084427	0.8120743349710347	0.16799978661439052	0.005596635886124875	7.355072906334437e-4
S0143	0.09953058530145226	0.351914331817515	0.019290010268446532	0.13891741235147426	0.06967874431568138	0.08823529411764706	0.10605838345313187	0.0015912154264565883	0.31673582295988933	0.12309820193637622	0.2745504840940526	0.08921161825726141	0.06224066390041494	0.013831258644536652	0.10945941802348756	0.16389695607798818	0.23407580675541304	0.05734698257925192	0.25287199232558444	0.007045393817539894	0.0028726493817101857	0.008715192451739228	0.07152537769776295	0.13321848354158758	0.8216842024426569	0.1595110017829689	0.00409264715854138	9.655365426929261e-4
S0144	0.13396349413298567	0.3005215123859192	0.0217296827466319	0.12092568448500651	0.07551064754454585	0.11255975662755324	0.14385049978270317	9.792339420102852e-4	0.3081570996978852	0.14123867069486404	0.23716012084592145	0.09290030211480363	0.08383685800604229	0.017371601208459216	0.10878816982156571	0.16009516060390133	0.2497166868586728	0.05227555484534771	0.2482736242395386	0.0068500633480031116	0.002958686014032765	0.0089412812113247	0.07190446762403409	0.13049622179967962	0.8146954033456522	0.16627539156590615	0.004150041109951672	0.00054696237460613605
S0145	0.1529770992366412	0.2499236641221374	0.025038167938931297	0.12748091603053435	0.0732824427480916	0.1299236641221374	0.1566412213740458	8.546999624714948e-4	0.2797270955165692	0.14035087719298245	0.25633528265107214	0.10331384015594541	0.07504873294346978	0.011695906432748537	0.10472057402388724	0.1466511742360662	0.2686410281063763	0.04818841229203775	0.2405004294097612	0.007406707266395386	0.0030164609791194412	0.0100564995689606	0.07299640012841552	0.0800720766521024	0.8286673674771398	0.15312400013153246	0.0037861251009328888	4.8124174986181265e-4
S0147	0.01413937118293499	0.7531720402183842	0.0021936189518900868	0.004286416977021994	0.0026030130181202704	0.005401557530559434	0.004292527336219459	0.027750080139692747	0.24199288256227758	0.1601423487544484	0.23274021352313168	0.15516014234875444	0.08469750889679716	0.013523131672597865	0.44478906012603225	0.13506197761624916	0.001208180233454079	0.06461724668908168	0.0019688352165127556	0.011248037766322848	4.5580180720588567e-4	0.021123546528240597	0.2723081779869601	0.43022988752295566	0.9804487127585697	0.007204899623392194	0.005174298426905097	0.002422800316980993
S0148	0.014429515085612625	0.6967583266713228	0.0011400142038697336	0.08168656429271759	0.0017083373852671267	0.0023894832426752614	0.001999234658115718	0.14787155778491562	0.22510002105706464	0.15413771320277952	0.32849020846494	0.12107812170983365	0.0671720362181512	0.009686249736786692	0.27870863880690755	0.27376495012510943	0.005213172331081821	0.13730952869685353	0.01183890668330586	0.006030903018922132	7.047034547729601e-4	0.08500111913664268	0.1494695143837826	0.33541342935589774	0.9740161262430121	0.01299725933799062	0.003612487100038957	0.004093438235378706
S0149	0.0064108040635236984	0.08675193970844211	0.0017523733996630904	0.6709627097288354	0.066508668280998	0.022728680815652536	0.05210490240643193	0.18497078657540783	0.313361286688779	0.19938669503723638	0.18908567494836973	0.10824206771387446	0.05399586957882221	0.010338569372301145	0.23915192525028534	0.3498540076467092	0.021715757752008062	0.13940092459277226	0.0615622735183164	0.00466218036638402	0.001272244543940057	0.03195330281915742	0.07639935440465016	0.2368557684118643	0.9062061729267782	0.05685429187754126	0.013410647115293446	0.013891968352947676
S0150	0.031066440026605573	0.10177518291331018	0.00240632621387924	0.6087857512378981	0.06935481486955879	0.054851821742664994	0.06056610745695071	0.034484133068232045	0.29841858648965247	0.18903748535728232	0.19650527137836782	0.10982038266302226	0.059205388520109335	0.013032018742678642	0.3058086405005171	0.26118752113251253	0.015532448378800441	0.16082410391946622	0.04198560054363776	0.005154472983038601	0.0010478419416201166	0.03231031994107284	0.0938515032295026	0.24662187509684408	0.8535859420746078	0.11266257570147725	0.014784928698301579	0.007737127282869487
S0151	0.10893269029146571	0.24585867058083455	0.024952820297756344	0.09635143635982386	0.09593206122876913	0.2040260012581254	0.1382889494652967	0.0012979622074992224	0.2759666413949962	0.14101592115238817	0.27975739196360877	0.09097801364670205	0.06520090978013647	0.01592115238817286	0.16419997669269315	0.23975715701941053	0.10555017217075635	0.10867750190369613	0.1932127845367194	0.007456741798142759	0.002499948117296416	0.0038393200651966036	0.06846920482173902	0.08524432798135986	0.8440259853721374	0.13824318134374605	0.006773408567421502	0.0016351765449057092
S0152	0.012098769405299723	0.7706678091606022	0.0015139385601089929	0.0017358666661302846	0.0010419222862751883	0.0019195775454349188	0.0012987152307046587	0.10921383995964985	0.2447083118224058	0.1497160557563242	0.26897263810015487	0.12183789364997419	0.11306143520908622	0.01600413009808983	0.2874234434172344	0.24929516188968395	0.0015988492568513755	0.10344909639139545	0.002832439884021462	0.01229010022205028	4.91572281748054e-4	0.03544059669220833	0.26076293445848325	0.36927604057743824	0.9776289690385266	0.008610433043536331	0.004189154199303245	0.004093961127249998
S0153	0.01181758305142875	0.763503164606295	0.0013825666048295322	0.007266512853290099	0.0014088733689806227	0.0019155221600386612	0.0020684911219542614	0.12598603041236822	0.20254357041921808	0.131888836552049	0.40508714083843617	0.0993876589731512	0.06358926048045219	0.018370230805463968	0.27962562637817173	0.2748594928607561	0.003867265120412732	0.15470073586334684	0.006809810207064624	0.008891216312522533	7.388677262577171e-4	0.06719329478411787	0.15195557151680636	0.35137409019813776	0.965201605488652	0.013030540275065998	0.012381922466849174	0.003923253930434881
S0154	0.024269716129824346	0.6928985685179176	0.0013556255170377647	0.07289465145442905	0.002443779907802849	0.004362117903611007	0.003268117149430126	0.13744371161059524	0.231216457960644	0.1639087656529517	0.30724508050089444	0.12119856887298748	0.06082289803220036	0.01498211091234347	0.29194334551963785	0.2848640824030302	0.005809694089896993	0.1464265242544016	0.01317780888027128	0.006737075760340605	0.00072632412573677405	0.07911000124949323	0.11568869100751404	0.3352145346987185	0.9589759691566947	0.01437081553479193	0.014655170335657188	0.006193229483062859
S0155	0.00591702076787879	0.035625448306815945	0.013029526378268184	0.09150786293451679	0.29095164788147504	0.15801960595141717	0.29378473722404225	0.1313798418682625	0.4020166368254675	0.16000879530079642	0.16113961968890908	0.09273045544237793	0.05214356900741604	0.011099783829782373	0.17258161002983505	0.34782548208443104	0.0589624640025497	0.0897049505426335	0.15970789736948277	0.006108658232586846	0.0020254691841589717	0.006547520428592568	0.06220840010067271	0.17429673149954011	0.8106678026610263	0.09929421023133393	0.04260959801340598	0.03242885477109365
S0156	0.03845338983050847	0.1497175141242938	0.011299435028248588	0.30466101694915254	0.052153954802259886	0.2300494350282486	0.14067796610169492	0.0031587964450155263	0.348644578313253	0.1430722891566265	0.2113453815261044	0.0981425702811245	0.060240963855421686	0.017319277108433735	0.16106680411171828	0.22906494278688153	0.1299768626982101	0.09223252342005513	0.20627987087058947	0.0064677806609642055	0.0024090584475387534	0.004168592082260217	0.06768549426899376	0.1380666202662669	0.8096955643002463	0.1662295436699147	0.010535233072777242	0.0025110870185958527
S0157	0.05192038873726952	0.17739466151900418	0.011449111362577381	0.08014377953804167	0.09891499700459296	0.28722625307861277	0.1698062970112494	0.002174497056185773	0.1724813798510388	0.16307330458643668	0.3316346530772246	0.14151313210505684	0.09760878087024696	0.014896119168953352	0.7755916476112054	0.04619525537830673	0.004575568766003953	0.03681229103597982	0.007654800847221616	0.005846100116063942	8.542968497145068e-4	0.021802257752273485	0.0391395913525589	0.19230439658611345	0.8558895969791238	0.030041871697291715	0.09414444693405034	0.007349113960841394
S0158	0.09558934216468463	0.34863766370615684	0.014601836519644739	0.0924281198253801	0.12870690952882732	0.13879271413517988	0.10522354357970796	0.0010922426274855796	0.23891273247496422	0.1473533619456366	0.2918454935622318	0.12017167381974249	0.09728183118741059	0.011444921316165951	0.7043637257338449	0.08440308993115052	0.006948971801383598	0.051996813964583236	0.013634964879948835	0.0038242062964816614	7.923782983349041e-4	0.016174568305281124	0.044795189830020746	0.23883480746901256	0.8565597530541853	0.09757312665509368	0.028128330534355414	0.004542104859896001
S0159	0.12657709431519426	0.38467229466397157	0.016130950021798582	0.0955966866156712	0.11950906953086811	0.09868812175498395	0.09349609607229202	0.001180802623177995	0.25377985021901933	0.14681362159106967	0.27002967359050445	0.1148791860958033	0.10936837643069097	0.023032358343931043	0.6321009968768218	0.13281888279885407	0.012532119234414232	0.061435478740784887	0.026681897181540574	0.0033554354917675975	8.57978434112011e-4	0.014124647054800543	0.048390157374749915	0.28740523377623717	0.8659890655989185	0.10293793077541696	0.01662903244727611	0.004083287324051939
S0160	0.1358685266577489	0.41653927001719854	0.01614752532008408	0.10400343970953564	0.07906554557615135	0.09659850945920122	0.0914389451557424	0.001089111393951238	0.26959247648902823	0.13166144200626959	0.28108672936259144	0.11337513061650993	0.0987460815047022	0.0109717868338558	0.5917903865411643	0.15023428998039606	0.017930069944138913	0.064288117745028725	0.037045966237228646	0.003221330053547445	9.57647406363225e-4	0.013474796453820924	0.047402205372113586	0.31034456025488494	0.8631927384803785	0.11693347606457621	0.004307796657720469	0.005577507404261271
S0161	0.10783125894922348	0.3792267870910893	0.021478136358629805	0.10199361163123692	0.08095605242868158	0.13195285824430003	0.10915299041744686	9.95022040302612e-4	0.2805247225025227	0.14127144298688193	0.29868819374369326	0.09788092835519677	0.08577194752774975	0.013118062563067608	0.550268679719358	0.16460558743975945	0.024823912237584612	0.06259868466217236	0.05037036782777038	0.003576246344376862	0.0011001194513476035	0.01533173492784864	0.05357504496588085	0.25543056375851136	0.8246176935500894	0.14370555676902677	0.01205994331037553	0.008890207937577629
S0162	0.11251711859764447	0.3859764448096412	0.02514379622021364	0.1006299643933169	0.09378252533552452	0.11925499863051219	0.1041358531909066	9.682655025910583e-4	0.2914255654918464	0.13887427669647553	0.2672277748553393	0.09468700683850605	0.08995265649658074	0.01262493424513414	0.46479448196170764	0.1866230821255303	0.041782601422635963	0.07728944866323617	0.08036323285803083	0.004353378806711669	0.0013902911710440846	0.01137808368618719	0.055802382362787194	0.25778685959487196	0.7904682469382018	0.1928326075541152	0.0021678432953382166	0.003245320447879151
S0163	0.39819012941597726	0.40196611840422614	0.0024832242853754832	0.010755988337216279	0.006087154662090838	0.012578879572922625	0.009235362229879605	0.010585395616504303	0.24622356495468278	0.17472306143001007	0.26132930513595165	0.15206445115810674	0.08610271903323263	0.016112789526686808	0.5244165308885843	0.1090367079580746	0.0011721056962115943	0.06540755000492396	0.0016196936355527623	0.003172370839709067	3.983970994353379e-4	0.05097768498945904	0.20051647459673008	0.5053461064485888	0.9838940707302684	0.005973645666405694	0.0038818482736826094	0.002496423220895429
S0164	0.03653849299160956	0.04607169600133121	0.0010247162119206993	0.853080868669213	0.004179220803232442	0.01059774164209173	0.003951664114950261	0.12949313487289352	0.20316717653410113	0.18391218283246355	0.25463379521324453	0.1362245816087817	0.07827964729170415	0.010977145942055065	0.5058965720377371	0.1893023296535433	0.012406002342202545	0.10586063436250441	0.030167218586532044	0.0030592884090157703	8.838500173226266e-4	0.02120698058073115	0.05871098813181205	0.2208735224471999	0.8246475121770195	0.08560190320173082	0.054085442412907664	0.024231290393426273
S0165	0.012652974633658368	0.019237290891437758	7.587758622558561e-4	0.914888576087411	0.00606865837587898	0.005443055420059866	0.005574679804328739	0.0685616458353793	0.26916666666666667	0.1802777777777778	0.2247222222222222	0.11944444444444445	0.06444444444444444	0.015277777777777777	0.3943284355633912	0.21867095756791835	0.026059362389202166	0.1251722045280378	0.06945213489317782	0.004133462385215439	0.0011782997931330814	0.01232176000779627	0.07008945776061024	0.1917407772118368	0.8093254803494029	0.14370143089577633	0.033521553680489015	0.0033532489111018507
S0166	0.09089210649229332	0.31191032227930876	0.023353573096683792	0.10957496496964035	0.14086875291919665	0.1707613264829519	0.09023820644558618	0.0011949203661758396	0.2712215320910973	0.15631469979296067	0.2815734989648033	0.11283643892339544	0.059006211180124224	0.020703933747412008	0.28781676599895695	0.2452619567653907	0.05232827303745039	0.12502238778229727	0.12087825439504551	0.005213114791030469	0.0016524717801300124	0.006055683905916119	0.06684907311765216	0.19818845384336845	0.8061202917012139	0.17799446708895744	0.005105731197501082	0.0015056777972298832
S0167	0.09946737683089214	0.2870838881491345	0.021571238348868177	0.13635153129161118	0.13768308921438083	0.1659121171770972	0.09693741677762982	0.0011340924655336313	0.27884615384615385	0.10302197802197802	0.3118131868131868	0.1043956043956044	0.08379120879120878	0.017857142857142856	0.3164085608045297	0.22720798473196427	0.05169159694639286	0.12078597284430548	0.11326815544099834	0.005017746978788135	0.0015625440153243754	0.006229929012084847	0.06855474802107102	0.1715436417959132	0.8149300026351416	0.16869225245713743	0.005719691907397046	0.0015516378273446154
S0168	0.014257900254605362	0.743002631635251	0.0022208434070048566	0.0057510858169836756	0.0038939643552493635	0.00665397205759644	0.007997603714242924	0.020506096372642266	0.18352059925093633	0.20278223649010166	0.32691278758694486	0.11182450508293205	0.07865168539325842	0.01819154628143392	0.4465834982304804	0.14992973734836998	0.001316939623625452	0.07375155571097224	0.001848917783153032	0.014444801287487836	4.539435083665942e-4	0.01945538106606661	0.2425224659033675	0.4183011129774954	0.9731286295009629	0.005562649921681181	0.015044004813112811	0.0015776957691867944
S0169	0.01439018975356849	0.7478471523905293	0.0011113577892991001	0.030006660311075704	0.0014156425894244708	0.002367675290245909	0.0021704778446710983	0.153371578918273	0.20938628158844766	0.15703971119133575	0.35439229843561976	0.10348977135980746	0.0740072202166065	0.022262334536702767	0.2793741917535877	0.29634751191054026	0.004834637585509706	0.14795492560350035	0.009817102057587302	0.007184735884569317	7.496103539348141e-4	0.0725725253837388	0.1275751851037058	0.3441513778465367	0.9629056416176913	0.01235497169236513	0.015322336091924002	0.003911953701504173
S0170	0.017178945051502973	0.7532079568759167	0.001219055359081645	0.022321834847628664	0.0012254046057435285	0.002453983834817999	0.0016560951709746305	0.16812285108277142	0.2242811501597444	0.1463258785942492	0.35207667731629394	0.11054313099041534	0.07220447284345048	0.012140575079872205	0.2662541201136126	0.30425653572767786	0.0044578023712794675	0.16080303629843398	0.008521461881568616	0.007436921604415229	7.597997070601812e-4	0.07871152057311791	0.11656270134433273	0.34350153908996744	0.9615474801515926	0.01613527054785625	0.011817065520648642	0.004885556536426671
S0171	0.004738342837973834	0.015173018863055764	0.0025143214718860475	0.19210932056873017	0.16502432069775244	0.10751103140402034	0.45047964028591336	0.10203346833619992	0.40131176182071393	0.1653951217067224	0.15541012247645167	0.08933871308432294	0.05691700170772486	0.01132755022035737	0.2024237470957339	0.2862205448170617	0.04959235067808661	0.16059899311392697	0.13975472379294382	0.0063965837635744675	0.0017464356986075028	0.006692270720789562	0.055798454454241614	0.14859234334302907	0.8176386741415207	0.13486579029993542	0.03455573130282703	0.0034866415617942547
S0172	0.06895177361498606	0.21681944998007174	0.020326823435631726	0.11948983658828219	0.07891590275009965	0.20701474691111996	0.20023913909924274	0.0016962726757312125	0.3359872611464968	0.1449044585987261	0.2360668789808917	0.08678343949044585	0.06369426751592357	0.019904458598726114	0.1597251184834123	0.22889454976303317	0.11349644549763033	0.1143021327014218	0.1994419431279621	0.006879146919431279	0.0022772511848341234	0.0042950236966824646	0.068260663507109	0.11412149368809434	0.8245695733438152	0.1567545253431521	0.007254827751588878	0.001857178573229829
