S0032	prochlorococcus	TBDT	16659338	1	2197.5
S0032	synechococcus	TBDT	16659338	0	2196.0
S0033	cyanobacteria	TBDT	8564103	0	2196.0
S0033	prochlorococcus	TBDT	8564103	24	2197.5
S0033	synechococcus	TBDT	8564103	3	2196.0
S0034	cyanobacteria	TBDT	10114394	0	2196.0
S0034	prochlorococcus	TBDT	10114394	0	2197.5
S0034	synechococcus	TBDT	10114394	0	2196.0
S0035	cyanobacteria	TBDT	10859334	1	2196.0
S0035	prochlorococcus	TBDT	10859334	0	2197.5
S0035	synechococcus	TBDT	10859334	0	2196.0
S0036	cyanobacteria	TBDT	10065243	0	2196.0
S0036	prochlorococcus	TBDT	10065243	0	2197.5
S0036	synechococcus	TBDT	10065243	0	2196.0
S0037	cyanobacteria	TBDT	13477145	0	2196.0
S0037	prochlorococcus	TBDT	13477145	0	2197.5
S0037	synechococcus	TBDT	13477145	0	2196.0
S0039	cyanobacteria	TBDT	9638539	0	2196.0
S0039	prochlorococcus	TBDT	9638539	0	2197.5
S0039	synechococcus	TBDT	9638539	0	2196.0
S0040	cyanobacteria	TBDT	9354969	0	2196.0
S0040	prochlorococcus	TBDT	9354969	1	2197.5
S0040	synechococcus	TBDT	9354969	0	2196.0
S0041	cyanobacteria	TBDT	13049489	3	2196.0
S0041	prochlorococcus	TBDT	13049489	11	2197.5
S0041	synechococcus	TBDT	13049489	13	2196.0
S0042	cyanobacteria	TBDT	7656154	0	2196.0
S0042	prochlorococcus	TBDT	7656154	0	2197.5
S0042	synechococcus	TBDT	7656154	1	2196.0
S0043	cyanobacteria	TBDT	12032361	0	2196.0
S0043	prochlorococcus	TBDT	12032361	1	2197.5
S0043	synechococcus	TBDT	12032361	0	2196.0
S0044	cyanobacteria	TBDT	10561517	0	2196.0
S0044	prochlorococcus	TBDT	10561517	0	2197.5
S0044	synechococcus	TBDT	10561517	15	2196.0
S0045	cyanobacteria	TBDT	10902301	0	2196.0
S0045	prochlorococcus	TBDT	10902301	0	2197.5
S0045	synechococcus	TBDT	10902301	0	2196.0
S0046	cyanobacteria	TBDT	10911702	0	2196.0
S0046	prochlorococcus	TBDT	10911702	0	2197.5
S0046	synechococcus	TBDT	10911702	1	2196.0
S0047	cyanobacteria	TBDT	16233300	6	2196.0
S0047	prochlorococcus	TBDT	16233300	121	2197.5
S0047	synechococcus	TBDT	16233300	20	2196.0
S0048	cyanobacteria	TBDT	9528064	1	2196.0
S0048	prochlorococcus	TBDT	9528064	78	2197.5
S0048	synechococcus	TBDT	9528064	4	2196.0
S0049	cyanobacteria	TBDT	21353405	0	2196.0
S0049	prochlorococcus	TBDT	21353405	3	2197.5
S0049	synechococcus	TBDT	21353405	10	2196.0
S0050	cyanobacteria	TBDT	8896597	0	2196.0
S0050	prochlorococcus	TBDT	8896597	2	2197.5
S0050	synechococcus	TBDT	8896597	0	2196.0
S0051	cyanobacteria	TBDT	12517126	0	2196.0
S0051	prochlorococcus	TBDT	12517126	2	2197.5
S0051	synechococcus	TBDT	12517126	0	2196.0
S0052	cyanobacteria	TBDT	8770736	0	2196.0
S0052	prochlorococcus	TBDT	8770736	1	2197.5
S0052	synechococcus	TBDT	8770736	3	2196.0
S0053	cyanobacteria	TBDT	13230508	0	2196.0
S0053	prochlorococcus	TBDT	13230508	0	2197.5
S0053	synechococcus	TBDT	13230508	0	2196.0
S0054	cyanobacteria	TBDT	11474532	0	2196.0
S0054	prochlorococcus	TBDT	11474532	0	2197.5
S0054	synechococcus	TBDT	11474532	0	2196.0
S0055	cyanobacteria	TBDT	11672567	0	2196.0
S0055	prochlorococcus	TBDT	11672567	0	2197.5
S0055	synechococcus	TBDT	11672567	0	2196.0
S0057	cyanobacteria	TBDT	15634933	1	2196.0
S0057	prochlorococcus	TBDT	15634933	3	2197.5
S0057	synechococcus	TBDT	15634933	0	2196.0
S0058	cyanobacteria	TBDT	11003180	0	2196.0
S0058	prochlorococcus	TBDT	11003180	0	2197.5
S0058	synechococcus	TBDT	11003180	1	2196.0
S0059	cyanobacteria	TBDT	17990993	0	2196.0
S0059	prochlorococcus	TBDT	17990993	5	2197.5
S0059	synechococcus	TBDT	17990993	0	2196.0
S0060	cyanobacteria	TBDT	16233292	1	2196.0
S0060	prochlorococcus	TBDT	16233292	8	2197.5
S0060	synechococcus	TBDT	16233292	0	2196.0
S0061	cyanobacteria	TBDT	13518191	0	2196.0
S0061	prochlorococcus	TBDT	13518191	0	2197.5
S0061	synechococcus	TBDT	13518191	0	2196.0
S0062	cyanobacteria	TBDT	14196986	0	2196.0
S0062	prochlorococcus	TBDT	14196986	1	2197.5
S0062	synechococcus	TBDT	14196986	1	2196.0
S0063	cyanobacteria	TBDT	11052400	0	2196.0
S0063	prochlorococcus	TBDT	11052400	1	2197.5
S0063	synechococcus	TBDT	11052400	0	2196.0
S0064	cyanobacteria	TBDT	5924228	0	2196.0
S0064	prochlorococcus	TBDT	5924228	6	2197.5
S0064	synechococcus	TBDT	5924228	0	2196.0
S0065	cyanobacteria	TBDT	6589607	0	2196.0
S0065	prochlorococcus	TBDT	6589607	3	2197.5
S0065	synechococcus	TBDT	6589607	0	2196.0
S0066	cyanobacteria	TBDT	5972505	0	2196.0
S0066	prochlorococcus	TBDT	5972505	0	2197.5
S0066	synechococcus	TBDT	5972505	0	2196.0
S0067	cyanobacteria	TBDT	8189894	0	2196.0
S0067	prochlorococcus	TBDT	8189894	1	2197.5
S0067	synechococcus	TBDT	8189894	0	2196.0
S0068	cyanobacteria	TBDT	13500673	0	2196.0
S0068	prochlorococcus	TBDT	13500673	0	2197.5
S0068	synechococcus	TBDT	13500673	0	2196.0
S0069	cyanobacteria	TBDT	11771999	0	2196.0
S0069	prochlorococcus	TBDT	11771999	0	2197.5
S0069	synechococcus	TBDT	11771999	0	2196.0
S0070	cyanobacteria	TBDT	12645794	0	2196.0
S0070	prochlorococcus	TBDT	12645794	0	2197.5
S0070	synechococcus	TBDT	12645794	0	2196.0
S0071	cyanobacteria	TBDT	13757523	0	2196.0
S0071	prochlorococcus	TBDT	13757523	0	2197.5
S0071	synechococcus	TBDT	13757523	0	2196.0
S0072	cyanobacteria	TBDT	10225303	0	2196.0
S0072	prochlorococcus	TBDT	10225303	2	2197.5
S0072	synechococcus	TBDT	10225303	1	2196.0
S0073	cyanobacteria	TBDT	7817595	0	2196.0
S0073	prochlorococcus	TBDT	7817595	1	2197.5
S0073	synechococcus	TBDT	7817595	1	2196.0
S0074	cyanobacteria	TBDT	12422064	0	2196.0
S0074	prochlorococcus	TBDT	12422064	34	2197.5
S0074	synechococcus	TBDT	12422064	0	2196.0
S0075	cyanobacteria	TBDT	16269543	0	2196.0
S0075	prochlorococcus	TBDT	16269543	0	2197.5
S0075	synechococcus	TBDT	16269543	1	2196.0
S0076	cyanobacteria	TBDT	15487139	0	2196.0
S0076	prochlorococcus	TBDT	15487139	0	2197.5
S0076	synechococcus	TBDT	15487139	0	2196.0
S0077	cyanobacteria	TBDT	16485097	0	2196.0
S0077	prochlorococcus	TBDT	16485097	0	2197.5
S0077	synechococcus	TBDT	16485097	0	2196.0
S0078	cyanobacteria	TBDT	12711905	1	2196.0
S0078	prochlorococcus	TBDT	12711905	1	2197.5
S0078	synechococcus	TBDT	12711905	0	2196.0
S0079	cyanobacteria	TBDT	11734300	0	2196.0
S0079	prochlorococcus	TBDT	11734300	0	2197.5
S0079	synechococcus	TBDT	11734300	0	2196.0
S0080	cyanobacteria	TBDT	12008165	0	2196.0
S0080	prochlorococcus	TBDT	12008165	0	2197.5
S0080	synechococcus	TBDT	12008165	0	2196.0
S0081	cyanobacteria	TBDT	15333495	0	2196.0
S0081	prochlorococcus	TBDT	15333495	0	2197.5
S0081	synechococcus	TBDT	15333495	0	2196.0
S0082	cyanobacteria	TBDT	15187715	1	2196.0
S0082	prochlorococcus	TBDT	15187715	1	2197.5
S0082	synechococcus	TBDT	15187715	8	2196.0
S0083	cyanobacteria	TBDT	16693998	0	2196.0
S0083	prochlorococcus	TBDT	16693998	1	2197.5
S0083	synechococcus	TBDT	16693998	5	2196.0
S0084	cyanobacteria	TBDT	14788891	0	2196.0
S0084	prochlorococcus	TBDT	14788891	6	2197.5
S0084	synechococcus	TBDT	14788891	5	2196.0
S0085	cyanobacteria	TBDT	9392625	0	2196.0
S0085	prochlorococcus	TBDT	9392625	3	2197.5
S0085	synechococcus	TBDT	9392625	0	2196.0
S0086	cyanobacteria	TBDT	10525257	0	2196.0
S0086	prochlorococcus	TBDT	10525257	0	2197.5
S0086	synechococcus	TBDT	10525257	0	2196.0
S0087	cyanobacteria	TBDT	8758924	0	2196.0
S0087	prochlorococcus	TBDT	8758924	0	2197.5
S0087	synechococcus	TBDT	8758924	0	2196.0
S0088	cyanobacteria	TBDT	11828961	0	2196.0
S0088	prochlorococcus	TBDT	11828961	0	2197.5
S0088	synechococcus	TBDT	11828961	0	2196.0
S0089	cyanobacteria	TBDT	7923589	0	2196.0
S0089	prochlorococcus	TBDT	7923589	2	2197.5
S0089	synechococcus	TBDT	7923589	0	2196.0
S0090	cyanobacteria	TBDT	15636099	0	2196.0
S0090	prochlorococcus	TBDT	15636099	0	2197.5
S0090	synechococcus	TBDT	15636099	0	2196.0
S0091	cyanobacteria	TBDT	11408345	0	2196.0
S0091	prochlorococcus	TBDT	11408345	0	2197.5
S0091	synechococcus	TBDT	11408345	0	2196.0
S0092	cyanobacteria	TBDT	14078397	0	2196.0
S0092	prochlorococcus	TBDT	14078397	5	2197.5
S0092	synechococcus	TBDT	14078397	7	2196.0
S0093	cyanobacteria	TBDT	15775982	0	2196.0
S0093	prochlorococcus	TBDT	15775982	25	2197.5
S0093	synechococcus	TBDT	15775982	0	2196.0
S0094	cyanobacteria	TBDT	14573944	0	2196.0
S0094	prochlorococcus	TBDT	14573944	2	2197.5
S0094	synechococcus	TBDT	14573944	0	2196.0
S0095	cyanobacteria	TBDT	18842929	0	2196.0
S0095	prochlorococcus	TBDT	18842929	0	2197.5
S0095	synechococcus	TBDT	18842929	0	2196.0
S0096	cyanobacteria	TBDT	15089367	0	2196.0
S0096	prochlorococcus	TBDT	15089367	0	2197.5
S0096	synechococcus	TBDT	15089367	0	2196.0
S0097	cyanobacteria	TBDT	19586184	0	2196.0
S0097	prochlorococcus	TBDT	19586184	0	2197.5
S0097	synechococcus	TBDT	19586184	0	2196.0
S0098	cyanobacteria	TBDT	13614349	1	2196.0
S0098	prochlorococcus	TBDT	13614349	151	2197.5
S0098	synechococcus	TBDT	13614349	16	2196.0
S0099	cyanobacteria	TBDT	15163111	2	2196.0
S0099	prochlorococcus	TBDT	15163111	130	2197.5
S0099	synechococcus	TBDT	15163111	2	2196.0
S0100	cyanobacteria	TBDT	12808032	0	2196.0
S0100	prochlorococcus	TBDT	12808032	7	2197.5
S0100	synechococcus	TBDT	12808032	0	2196.0
S0101	cyanobacteria	TBDT	15397771	0	2196.0
S0101	prochlorococcus	TBDT	15397771	0	2197.5
S0101	synechococcus	TBDT	15397771	0	2196.0
S0102	cyanobacteria	TBDT	9475170	0	2196.0
S0102	prochlorococcus	TBDT	9475170	1	2197.5
S0102	synechococcus	TBDT	9475170	0	2196.0
S0103	cyanobacteria	TBDT	13097191	0	2196.0
S0103	prochlorococcus	TBDT	13097191	0	2197.5
S0103	synechococcus	TBDT	13097191	0	2196.0
S0104	cyanobacteria	TBDT	13524718	0	2196.0
S0104	prochlorococcus	TBDT	13524718	0	2197.5
S0104	synechococcus	TBDT	13524718	0	2196.0
S0105	cyanobacteria	TBDT	14315150	0	2196.0
S0105	prochlorococcus	TBDT	14315150	0	2197.5
S0105	synechococcus	TBDT	14315150	0	2196.0
S0106	cyanobacteria	TBDT	12060691	0	2196.0
S0106	prochlorococcus	TBDT	12060691	11	2197.5
S0106	synechococcus	TBDT	12060691	0	2196.0
S0107	cyanobacteria	TBDT	11707288	0	2196.0
S0107	prochlorococcus	TBDT	11707288	0	2197.5
S0107	synechococcus	TBDT	11707288	4	2196.0
S0108	cyanobacteria	TBDT	9241037	0	2196.0
S0108	prochlorococcus	TBDT	9241037	5	2197.5
S0108	synechococcus	TBDT	9241037	0	2196.0
S0109	cyanobacteria	TBDT	9648464	0	2196.0
S0109	prochlorococcus	TBDT	9648464	6	2197.5
S0109	synechococcus	TBDT	9648464	0	2196.0
S0110	cyanobacteria	TBDT	12135906	0	2196.0
S0110	prochlorococcus	TBDT	12135906	4	2197.5
S0110	synechococcus	TBDT	12135906	0	2196.0
S0111	cyanobacteria	TBDT	12481992	0	2196.0
S0111	prochlorococcus	TBDT	12481992	0	2197.5
S0111	synechococcus	TBDT	12481992	0	2196.0
S0112	cyanobacteria	TBDT	13789324	0	2196.0
S0112	prochlorococcus	TBDT	13789324	0	2197.5
S0112	synechococcus	TBDT	13789324	0	2196.0
S0114	cyanobacteria	TBDT	14687063	0	2196.0
S0114	prochlorococcus	TBDT	14687063	1	2197.5
S0114	synechococcus	TBDT	14687063	1	2196.0
S0115	cyanobacteria	TBDT	12686362	0	2196.0
S0115	prochlorococcus	TBDT	12686362	1	2197.5
S0115	synechococcus	TBDT	12686362	1	2196.0
S0116	cyanobacteria	TBDT	6825524	0	2196.0
S0116	prochlorococcus	TBDT	6825524	0	2197.5
S0116	synechococcus	TBDT	6825524	0	2196.0
S0117	cyanobacteria	TBDT	23552379	0	2196.0
S0117	prochlorococcus	TBDT	23552379	0	2197.5
S0117	synechococcus	TBDT	23552379	0	2196.0
S0118	cyanobacteria	TBDT	12717341	0	2196.0
S0118	prochlorococcus	TBDT	12717341	0	2197.5
S0118	synechococcus	TBDT	12717341	0	2196.0
S0119	cyanobacteria	TBDT	11407763	0	2196.0
S0119	prochlorococcus	TBDT	11407763	1	2197.5
S0119	synechococcus	TBDT	11407763	0	2196.0
S0120	cyanobacteria	TBDT	16030859	0	2196.0
S0120	prochlorococcus	TBDT	16030859	0	2197.5
S0120	synechococcus	TBDT	16030859	0	2196.0
S0122	cyanobacteria	TBDT	19445432	0	2196.0
S0122	prochlorococcus	TBDT	19445432	0	2197.5
S0122	synechococcus	TBDT	19445432	3	2196.0
S0123	cyanobacteria	TBDT	14742928	0	2196.0
S0123	prochlorococcus	TBDT	14742928	2	2197.5
S0123	synechococcus	TBDT	14742928	9	2196.0
S0124	cyanobacteria	TBDT	12550362	0	2196.0
S0124	prochlorococcus	TBDT	12550362	2	2197.5
S0124	synechococcus	TBDT	12550362	1	2196.0
S0125	cyanobacteria	TBDT	10926427	0	2196.0
S0125	prochlorococcus	TBDT	10926427	1	2197.5
S0125	synechococcus	TBDT	10926427	0	2196.0
S0126	cyanobacteria	TBDT	8250560	0	2196.0
S0126	prochlorococcus	TBDT	8250560	0	2197.5
S0126	synechococcus	TBDT	8250560	1	2196.0
S0127	cyanobacteria	TBDT	8394819	0	2196.0
S0127	prochlorococcus	TBDT	8394819	0	2197.5
S0127	synechococcus	TBDT	8394819	0	2196.0
S0128	cyanobacteria	TBDT	8125996	0	2196.0
S0128	prochlorococcus	TBDT	8125996	0	2197.5
S0128	synechococcus	TBDT	8125996	0	2196.0
S0129	cyanobacteria	TBDT	9370011	0	2196.0
S0129	prochlorococcus	TBDT	9370011	0	2197.5
S0129	synechococcus	TBDT	9370011	0	2196.0
S0130	cyanobacteria	TBDT	12768000	0	2196.0
S0130	prochlorococcus	TBDT	12768000	1	2197.5
S0130	synechococcus	TBDT	12768000	4	2196.0
S0131	cyanobacteria	TBDT	11319798	0	2196.0
S0131	prochlorococcus	TBDT	11319798	3	2197.5
S0131	synechococcus	TBDT	11319798	5	2196.0
S0132	cyanobacteria	TBDT	12199599	0	2196.0
S0132	prochlorococcus	TBDT	12199599	1	2197.5
S0132	synechococcus	TBDT	12199599	3	2196.0
S0133	cyanobacteria	TBDT	13401037	0	2196.0
S0133	prochlorococcus	TBDT	13401037	0	2197.5
S0133	synechococcus	TBDT	13401037	4	2196.0
S0134	cyanobacteria	TBDT	8998604	0	2196.0
S0134	prochlorococcus	TBDT	8998604	0	2197.5
S0134	synechococcus	TBDT	8998604	0	2196.0
S0135	cyanobacteria	TBDT	9633044	0	2196.0
S0135	prochlorococcus	TBDT	9633044	0	2197.5
S0135	synechococcus	TBDT	9633044	0	2196.0
S0136	cyanobacteria	TBDT	11982208	0	2196.0
S0136	prochlorococcus	TBDT	11982208	0	2197.5
S0136	synechococcus	TBDT	11982208	0	2196.0
S0137	cyanobacteria	TBDT	12667312	0	2196.0
S0137	prochlorococcus	TBDT	12667312	1	2197.5
S0137	synechococcus	TBDT	12667312	0	2196.0
S0138	cyanobacteria	TBDT	12507185	0	2196.0
S0138	prochlorococcus	TBDT	12507185	17	2197.5
S0138	synechococcus	TBDT	12507185	1	2196.0
S0139	cyanobacteria	TBDT	12166576	2	2196.0
S0139	prochlorococcus	TBDT	12166576	21	2197.5
S0139	synechococcus	TBDT	12166576	3	2196.0
S0140	cyanobacteria	TBDT	11125867	2	2196.0
S0140	prochlorococcus	TBDT	11125867	129	2197.5
S0140	synechococcus	TBDT	11125867	1	2196.0
S0141	cyanobacteria	TBDT	7549241	0	2196.0
S0141	prochlorococcus	TBDT	7549241	0	2197.5
S0141	synechococcus	TBDT	7549241	0	2196.0
S0142	cyanobacteria	TBDT	10509077	0	2196.0
S0142	prochlorococcus	TBDT	10509077	0	2197.5
S0142	synechococcus	TBDT	10509077	0	2196.0
S0143	cyanobacteria	TBDT	11077203	0	2196.0
S0143	prochlorococcus	TBDT	11077203	1	2197.5
S0143	synechococcus	TBDT	11077203	1	2196.0
S0144	cyanobacteria	TBDT	12214171	0	2196.0
S0144	prochlorococcus	TBDT	12214171	3	2197.5
S0144	synechococcus	TBDT	12214171	0	2196.0
S0145	cyanobacteria	TBDT	8642442	0	2196.0
S0145	prochlorococcus	TBDT	8642442	0	2197.5
S0145	synechococcus	TBDT	8642442	0	2196.0
S0147	cyanobacteria	TBDT	15515537	0	2196.0
S0147	prochlorococcus	TBDT	15515537	0	2197.5
S0147	synechococcus	TBDT	15515537	0	2196.0
S0148	cyanobacteria	TBDT	20617031	0	2196.0
S0148	prochlorococcus	TBDT	20617031	1	2197.5
S0148	synechococcus	TBDT	20617031	0	2196.0
S0149	cyanobacteria	TBDT	10125674	0	2196.0
S0149	prochlorococcus	TBDT	10125674	9	2197.5
S0149	synechococcus	TBDT	10125674	0	2196.0
S0150	cyanobacteria	TBDT	12626920	0	2196.0
S0150	prochlorococcus	TBDT	12626920	0	2197.5
S0150	synechococcus	TBDT	12626920	0	2196.0
S0151	cyanobacteria	TBDT	9075430	0	2196.0
S0151	prochlorococcus	TBDT	9075430	0	2197.5
S0151	synechococcus	TBDT	9075430	0	2196.0
S0152	cyanobacteria	TBDT	18434854	0	2196.0
S0152	prochlorococcus	TBDT	18434854	1	2197.5
S0152	synechococcus	TBDT	18434854	1	2196.0
S0153	cyanobacteria	TBDT	10160196	0	2196.0
S0153	prochlorococcus	TBDT	10160196	0	2197.5
S0153	synechococcus	TBDT	10160196	1	2196.0
S0154	cyanobacteria	TBDT	12577659	0	2196.0
S0154	prochlorococcus	TBDT	12577659	0	2197.5
S0154	synechococcus	TBDT	12577659	3	2196.0
S0155	cyanobacteria	TBDT	12857620	0	2196.0
S0155	prochlorococcus	TBDT	12857620	2	2197.5
S0155	synechococcus	TBDT	12857620	0	2196.0
S0156	cyanobacteria	TBDT	12009099	0	2196.0
S0156	prochlorococcus	TBDT	12009099	1	2197.5
S0156	synechococcus	TBDT	12009099	0	2196.0
S0157	cyanobacteria	TBDT	9240229	0	2196.0
S0157	prochlorococcus	TBDT	9240229	0	2197.5
S0157	synechococcus	TBDT	9240229	8	2196.0
S0158	cyanobacteria	TBDT	7282173	0	2196.0
S0158	prochlorococcus	TBDT	7282173	0	2197.5
S0158	synechococcus	TBDT	7282173	0	2196.0
S0159	cyanobacteria	TBDT	77847911	0	2196.0
S0159	prochlorococcus	TBDT	77847911	0	2197.5
S0159	synechococcus	TBDT	77847911	0	2196.0
S0160	cyanobacteria	TBDT	24207910	0	2196.0
S0160	prochlorococcus	TBDT	24207910	0	2197.5
S0160	synechococcus	TBDT	24207910	0	2196.0
S0161	cyanobacteria	TBDT	11194644	0	2196.0
S0161	prochlorococcus	TBDT	11194644	0	2197.5
S0161	synechococcus	TBDT	11194644	0	2196.0
S0162	cyanobacteria	TBDT	23328716	0	2196.0
S0162	prochlorococcus	TBDT	23328716	1	2197.5
S0162	synechococcus	TBDT	23328716	0	2196.0
S0163	cyanobacteria	TBDT	25827346	0	2196.0
S0163	prochlorococcus	TBDT	25827346	0	2197.5
S0163	synechococcus	TBDT	25827346	1	2196.0
S0164	cyanobacteria	TBDT	13733716	1	2196.0
S0164	prochlorococcus	TBDT	13733716	38	2197.5
S0164	synechococcus	TBDT	13733716	1	2196.0
S0165	cyanobacteria	TBDT	10994488	0	2196.0
S0165	prochlorococcus	TBDT	10994488	16	2197.5
S0165	synechococcus	TBDT	10994488	0	2196.0
S0166	cyanobacteria	TBDT	10121976	0	2196.0
S0166	prochlorococcus	TBDT	10121976	0	2197.5
S0166	synechococcus	TBDT	10121976	0	2196.0
S0167	cyanobacteria	TBDT	7985102	0	2196.0
S0167	prochlorococcus	TBDT	7985102	1	2197.5
S0167	synechococcus	TBDT	7985102	0	2196.0
S0168	cyanobacteria	TBDT	14474471	0	2196.0
S0168	prochlorococcus	TBDT	14474471	0	2197.5
S0168	synechococcus	TBDT	14474471	4	2196.0
S0169	cyanobacteria	TBDT	7162717	0	2196.0
S0169	prochlorococcus	TBDT	7162717	0	2197.5
S0169	synechococcus	TBDT	7162717	0	2196.0
S0170	cyanobacteria	TBDT	6763785	1	2196.0
S0170	prochlorococcus	TBDT	6763785	0	2197.5
S0170	synechococcus	TBDT	6763785	0	2196.0
S0171	cyanobacteria	TBDT	7327672	0	2196.0
S0171	prochlorococcus	TBDT	7327672	0	2197.5
S0171	synechococcus	TBDT	7327672	1	2196.0
S0172	cyanobacteria	TBDT	8702725	0	2196.0
S0172	prochlorococcus	TBDT	8702725	0	2197.5
S0172	synechococcus	TBDT	8702725	0	2196.0
S0173	cyanobacteria	TBDT	8522632	0	2196.0
S0173	prochlorococcus	TBDT	8522632	2	2197.5
S0173	synechococcus	TBDT	8522632	0	2196.0
S0174	cyanobacteria	TBDT	12293219	0	2196.0
S0174	prochlorococcus	TBDT	12293219	0	2197.5
S0174	synechococcus	TBDT	12293219	0	2196.0
S0175	cyanobacteria	TBDT	22278226	7	2196.0
S0175	prochlorococcus	TBDT	22278226	55	2197.5
S0175	synechococcus	TBDT	22278226	17	2196.0
S0177	cyanobacteria	TBDT	17533909	2	2196.0
S0177	prochlorococcus	TBDT	17533909	9	2197.5
S0177	synechococcus	TBDT	17533909	7	2196.0
S0178	cyanobacteria	TBDT	10873834	1	2196.0
S0178	prochlorococcus	TBDT	10873834	49	2197.5
S0178	synechococcus	TBDT	10873834	0	2196.0
S0179	cyanobacteria	TBDT	14352522	0	2196.0
S0179	prochlorococcus	TBDT	14352522	0	2197.5
