sampleID	sample_category	section	cruise_id	station_num_BODC	bottle_num_BODC	date	time	lat	lon	depth	ocean_category	replicate	depth_category
tara_S0167	tara	NA	NA	TARA_125	TARA_B100000925	2011-08-08	NA	-8.9111	-142.5571	5	south pacific	C	epipelagic
tara_S0168	tara	NA	NA	TARA_125	TARA_B100000925	2011-08-08	NA	-8.9111	-142.5571	5	south pacific	D	epipelagic
tara_S0169	tara	NA	NA	TARA_128	TARA_B100001109	2011-09-05	NA	0.0222	-153.6858	40	south pacific	A	epipelagic
tara_S0170	tara	NA	NA	TARA_128	TARA_B100000575	2011-09-04	NA	3e-4	-153.6759	5	south pacific	A	epipelagic
tara_S0171	tara	NA	NA	TARA_132	TARA_B100000941	2011-10-05	NA	31.5168	-159.046	115.5	north pacific	A	epipelagic
tara_S0172	tara	NA	NA	TARA_132	TARA_B100001115	2011-10-04	NA	31.5213	-158.9958	5	north pacific	A	epipelagic
tara_S0173	tara	NA	NA	TARA_133	TARA_B100000683	2011-10-19	NA	35.4002	-127.7499	45	north pacific	A	epipelagic
tara_S0174	tara	NA	NA	TARA_133	TARA_B100000674	2011-10-18	NA	35.3671	-127.7422	5	north pacific	A	epipelagic
tara_S0175	tara	NA	NA	TARA_137	TARA_B100000674	2011-12-02	NA	14.2075	-116.6468	40	north pacific	A	epipelagic
tara_S0176	tara	NA	NA	TARA_137	TARA_B100000674	2011-12-02	NA	14.2075	-116.6468	40	north pacific	B	epipelagic
tara_S0177	tara	NA	NA	TARA_137	TARA_B100000674	2011-12-02	NA	14.2075	-116.6468	40	north pacific	C	epipelagic
tara_S0178	tara	NA	NA	TARA_137	TARA_B100001121	2011-12-02	NA	14.2075	-116.6468	40	north pacific	D	epipelagic
tara_S0179	tara	NA	NA	TARA_137	TARA_B100001121	2011-12-02	NA	14.2035	-116.6261	5	north pacific	A	epipelagic
tara_S0180	tara	NA	NA	TARA_138	TARA_B100001121	2011-12-11	NA	6.3378	-102.9538	59.5	north pacific	A	epipelagic
tara_S0181	tara	NA	NA	TARA_138	TARA_B100001121	2011-12-10	NA	6.3332	-102.9432	5	north pacific	A	epipelagic
tara_S0182	tara	NA	NA	TARA_140	TARA_B100000609	2011-12-21	NA	7.4122	-79.3017	5	north pacific	A	epipelagic
tara_S0183	tara	NA	NA	TARA_141	TARA_B100001248	2011-12-30	NA	9.8481	-80.0454	5	north atlantic	A	epipelagic
